book_id,entropy,effective_topics,hhi,richness_1e3,thematic_mass,rating_tier,other_share,paratext_share,noise_share,unmapped_share,modeled_mass
60797616,5.409908194166022,223.61105793852457,0.007279820973877561,254,0.9967429921462027,mid,0.001602646323189294,0.003257007853797431,0.0015407795300678966,6.18667931214181e-05,0.9967429921462027
60809640,5.516517760167844,248.76725990089864,0.005677059848456161,270,0.9984436922057774,mid,0.0009415494480167208,0.001556307794222544,0.0007168550084496555,0.00022469443956708797,0.9984436922057774
61229235,5.368496253661641,214.54001126171082,0.00918745485266627,262,0.9983120092128912,mid,0.0008716466883629259,0.0016879907871087568,0.0006125809372308361,0.00025906575113211695,0.9983120092128912
61273778,5.411706270675208,224.01348942187215,0.008772184193300302,265,0.9986078649231831,mid,0.000808122949761958,0.0013921350768169877,0.0007284757917542493,7.964715800756281e-05,0.9986078649231831
62316382,5.266877647519481,193.80987398610162,0.009902104425930952,250,0.998707072395247,bad,0.0004896951102490998,0.0012929276047529458,0.00042748561667299914,6.22094935761138e-05,0.998707072395247
62322599,5.439566011490669,230.34219589925073,0.0064328669179884255,249,0.9976267356884739,mid,0.001606552204975853,0.0023732643115260714,0.0015455839893822652,6.096821559350254e-05,0.9976267356884739
62626163,5.482091498004728,240.3488712384751,0.006170441883647421,265,0.9989568903836908,good,0.0006857689138296541,0.0010431096163092506,0.00048218313423116813,0.0002035857795985302,0.9989568903836908
63046139,5.4344610057252165,229.169294043782,0.006415400834902707,255,0.9930222051643252,good,0.004352351028156232,0.006977794835674853,0.004275852609764015,7.649841839228388e-05,0.9930222051643252
63095160,5.312787271187463,202.91502009768993,0.009017373910925362,251,0.9988531279475689,mid,0.0006967401777941973,0.0011468720524312102,0.000629318218062976,6.742195973121632e-05,0.9988531279475689
63130875,5.489170667736542,242.05637842851027,0.00569389282923265,268,0.9986446761254546,bad,0.00048081604197891537,0.001355323874545417,0.000428779186539014,5.203685543996947e-05,0.9986446761254546
63830782,5.477258625211547,239.19009807486466,0.006291023222717711,262,0.9987371269147038,good,0.0006553174182972743,0.0012628730852961745,0.0005992244363046131,5.609298199270191e-05,0.9987371269147038
75599070,5.318299016881049,204.03652396873224,0.007299020239455801,225,0.9979444820914757,bad,0.0017815482961590634,0.002055517908524316,0.0017335723015554881,4.797599460361879e-05,0.9979444820914757
