book_id,rating_tier,taxonomy_main_group,taxonomy_main_name,abs_share_subgroup,within_group_share,group_sum,mapping_confidence,modeled_mass,other_share,paratext_share,noise_share,unmapped_share
44168447,trash,Relationship Trajectory (Main Couple),"Conflict, Distance & Breakup Threats",0.1194521466653068,0.3425934616233581,0.23819663369098892,high,0.6831573275269385,0.29923722680976417,0.0013186398776124557,0.0005548183873363367,4.057287706229689e-05
44168447,trash,Relationship Trajectory (Main Couple),"Meeting, First Impressions & Setup",5.947384016131171e-06,1.7057331614129802e-05,0.23819663369098892,high,0.6831573275269385,0.29923722680976417,0.0013186398776124557,0.0005548183873363367,4.057287706229689e-05
44168447,trash,Relationship Trajectory (Main Couple),"Reconciliation, Commitments & HEA",0.006613847309358912,0.01896877458979722,0.23819663369098892,high,0.6831573275269385,0.29923722680976417,0.0013186398776124557,0.0005548183873363367,4.057287706229689e-05
44168447,trash,Relationship Trajectory (Main Couple),"Secrets, Misunderstandings & Hidden Information",0.07295005974197202,0.20922364470065744,0.23819663369098892,medium,0.6831573275269385,0.29923722680976417,0.0013186398776124557,0.0005548183873363367,4.057287706229689e-05
44168447,trash,"Sexuality, Attraction & Intimacy",Attraction & Sexual Tension,0.04656266134878427,0.21189737835945346,0.1501180596751739,high,0.6831573275269385,0.29923722680976417,0.0013186398776124557,0.0005548183873363367,4.057287706229689e-05
44168447,trash,"Sexuality, Attraction & Intimacy",Explicit Sexual Acts,0.12505142882740086,0.5690840935861128,0.1501180596751739,high,0.6831573275269385,0.29923722680976417,0.0013186398776124557,0.0005548183873363367,4.057287706229689e-05
44168447,trash,"Sexuality, Attraction & Intimacy",Kissing & Non-Explicit Affection,0.04812747392092891,0.2190185280544337,0.1501180596751739,high,0.6831573275269385,0.29923722680976417,0.0013186398776124557,0.0005548183873363367,4.057287706229689e-05
44168447,trash,Social World Outside Couple,"Community, Norms & Social Events",0.0017894722368748156,0.035481523037036604,0.03445430089770897,high,0.6831573275269385,0.29923722680976417,0.0013186398776124557,0.0005548183873363367,4.057287706229689e-05
44168447,trash,Social World Outside Couple,Family & Kinship,0.031107516361063146,0.6167975314988183,0.03445430089770897,high,0.6831573275269385,0.29923722680976417,0.0013186398776124557,0.0005548183873363367,4.057287706229689e-05
44168447,trash,Social World Outside Couple,Friends & Social Circles,0.01753692978281798,0.34772094546414506,0.03445430089770897,high,0.6831573275269385,0.29923722680976417,0.0013186398776124557,0.0005548183873363367,4.057287706229689e-05
44168447,trash,"Spaces, Time, Activities & Objects",Domestic Spaces & Routines,0.03820297496763025,0.4852247582464732,0.05378670778626639,high,0.6831573275269385,0.29923722680976417,0.0013186398776124557,0.0005548183873363367,4.057287706229689e-05
44168447,trash,"Spaces, Time, Activities & Objects",Public & Leisure Spaces,0.03906458520624748,0.4961682677529966,0.05378670778626639,high,0.6831573275269385,0.29923722680976417,0.0013186398776124557,0.0005548183873363367,4.057287706229689e-05
44168447,trash,"Spaces, Time, Activities & Objects","Time, Seasons & Temporal Framing",0.0014649742204715039,0.018606974000530175,0.05378670778626639,high,0.6831573275269385,0.29923722680976417,0.0013186398776124557,0.0005548183873363367,4.057287706229689e-05
44168447,trash,"Work, Wealth, Status & Institutions",Hero's Elite Work & Business World,0.04138821390798897,0.7682495671865778,0.03680400590141589,high,0.6831573275269385,0.29923722680976417,0.0013186398776124557,0.0005548183873363367,4.057287706229689e-05
44168447,trash,"Work, Wealth, Status & Institutions",Heroine's Work & Professional Identity,0.005249004053152242,0.097432208622475,0.03680400590141589,high,0.6831573275269385,0.29923722680976417,0.0013186398776124557,0.0005548183873363367,4.057287706229689e-05
44168447,trash,"Work, Wealth, Status & Institutions","Law, Medicine, Education & Formal Institutions",0.0027808390298806364,0.05161803758603284,0.03680400590141589,high,0.6831573275269385,0.29923722680976417,0.0013186398776124557,0.0005548183873363367,4.057287706229689e-05
44168447,trash,"Work, Wealth, Status & Institutions","Money, Housing & Economic Security",0.0011740515893977216,0.02179278930505893,0.03680400590141589,high,0.6831573275269385,0.29923722680976417,0.0013186398776124557,0.0005548183873363367,4.057287706229689e-05
44168447,trash,"Work, Wealth, Status & Institutions",Shared Workplaces & Professional Interaction,0.0032812883933757823,0.06090739729985543,0.03680400590141589,high,0.6831573275269385,0.29923722680976417,0.0013186398776124557,0.0005548183873363367,4.057287706229689e-05
45156972,middle,"Conflict, Risk & Harm",Interpersonal Non-Romantic Conflict,0.004261347327467909,0.19046492350533714,0.014320214094596068,high,0.6400554267253238,0.3334011020321538,0.0014155679941712093,0.0006234281304806172,0.00012208547318836706
45156972,middle,"Conflict, Risk & Harm","Violence, Threats & Coercion",0.01811204956389461,0.8095350764946629,0.014320214094596068,high,0.6400554267253238,0.3334011020321538,0.0014155679941712093,0.0006234281304806172,0.00012208547318836706
45156972,middle,Embodied & Sensory Experience,Body Parts & Physical Reactions,0.009748881107961547,0.5226225002725312,0.011939448176067626,high,0.6400554267253238,0.3334011020321538,0.0014155679941712093,0.0006234281304806172,0.00012208547318836706
45156972,middle,Embodied & Sensory Experience,Exercise & Physical Activity,0.008904891171031055,0.47737749972746873,0.011939448176067626,high,0.6400554267253238,0.3334011020321538,0.0014155679941712093,0.0006234281304806172,0.00012208547318836706
45156972,middle,"Emotions, Cognition & Inner Life",Ambivalence & Internal Conflict,0.012299407954604775,0.06491336012171064,0.1212739995602302,high,0.6400554267253238,0.3334011020321538,0.0014155679941712093,0.0006234281304806172,0.00012208547318836706
45156972,middle,"Emotions, Cognition & Inner Life","Beliefs, Values & Moral Reflection",0.023626837098480583,0.12469684644751229,0.1212739995602302,high,0.6400554267253238,0.3334011020321538,0.0014155679941712093,0.0006234281304806172,0.00012208547318836706
45156972,middle,"Emotions, Cognition & Inner Life",Negative Emotions & Distress,0.10443766533251567,0.5511972450236635,0.1212739995602302,high,0.6400554267253238,0.3334011020321538,0.0014155679941712093,0.0006234281304806172,0.00012208547318836706
45156972,middle,"Emotions, Cognition & Inner Life",Positive Emotions & Security,0.04911030465339477,0.25919254840711364,0.1212739995602302,high,0.6400554267253238,0.3334011020321538,0.0014155679941712093,0.0006234281304806172,0.00012208547318836706
45156972,middle,Relationship Trajectory (Main Couple),"Bonding, Everyday Intimacy & Growth",0.19055436851068056,0.501316991853571,0.24328989368687295,high,0.6400554267253238,0.3334011020321538,0.0014155679941712093,0.0006234281304806172,0.00012208547318836706
